especie;cenario;mlp;glmnet;brt;consenso
species;presente;0.35;0.95;0.075;0.45833333333333326
species;presente;0.35;0.95;0.075;0.45833333333333326
species;presente;0.375;0.95;0.075;0.4666666666666666
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.325;0.95;0.05;0.44166666666666665
species;presente;0.1;0.55;0.075;0.24166666666666667
species;presente;0.1;0.6;0.125;0.27499999999999997
species;presente;0.05;0.525;0.2;0.25833333333333336
species;presente;0;0.5;0.175;0.225
species;presente;0;0.525;0.275;0.26666666666666666
species;presente;0.05;0.625;0.175;0.2833333333333334
species;presente;0.125;0.65;0.2;0.325
species;presente;0.05;0.625;0.125;0.26666666666666666
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.525;0.125;0.21666666666666667
species;presente;0;0.45;0.05;0.16666666666666666
species;presente;0;0.425;0.05;0.15833333333333333
species;presente;0;0.45;0.05;0.16666666666666666
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.6;0.05;0.225
species;presente;0.025;0.6;0.05;0.225
species;presente;0.025;0.75;0.05;0.275
species;presente;0.025;0.825;0.05;0.3
species;presente;0.025;0.875;0.05;0.3166666666666667
species;presente;0.025;0.9;0.05;0.325
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.275;0.95;0.075;0.43333333333333335
species;presente;0.3;0.95;0.075;0.44166666666666665
species;presente;0.3;0.95;0.075;0.44166666666666665
species;presente;0.275;0.95;0.075;0.43333333333333335
species;presente;0.325;0.95;0.075;0.44999999999999996
species;presente;0.4;0.95;0.075;0.47500000000000003
species;presente;0.425;0.95;0.075;0.48333333333333334
species;presente;0.375;0.95;0.075;0.4666666666666666
species;presente;0.325;0.95;0.075;0.44999999999999996
species;presente;0.325;0.95;0.075;0.44999999999999996
species;presente;0.4;0.95;0.075;0.47500000000000003
species;presente;0.4;0.95;0.075;0.47500000000000003
species;presente;0.4;0.95;0.05;0.46666666666666673
species;presente;0.4;0.95;0.05;0.46666666666666673
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.325;0.95;0.05;0.44166666666666665
species;presente;0.25;0.95;0.05;0.4166666666666667
species;presente;0.1;0.6;0.075;0.2583333333333333
species;presente;0.1;0.6;0.15;0.2833333333333333
species;presente;0.05;0.55;0.2;0.26666666666666666
species;presente;0.025;0.55;0.225;0.26666666666666666
species;presente;0.05;0.625;0.225;0.3
species;presente;0.075;0.625;0.175;0.2916666666666667
species;presente;0.125;0.65;0.275;0.35000000000000003
species;presente;0.125;0.65;0.25;0.3416666666666666
species;presente;0;0.625;0.125;0.25
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.475;0.05;0.17500000000000002
species;presente;0;0.425;0.05;0.15833333333333333
species;presente;0;0.425;0.05;0.15833333333333333
species;presente;0.025;0.45;0.05;0.17500000000000002
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.6;0.05;0.225
species;presente;0.025;0.75;0.05;0.275
species;presente;0.025;0.825;0.05;0.3
species;presente;0.025;0.875;0.05;0.3166666666666667
species;presente;0.075;0.9;0.05;0.3416666666666666
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.275;0.95;0.05;0.42500000000000004
species;presente;0.275;0.95;0.075;0.43333333333333335
species;presente;0.275;0.95;0.075;0.43333333333333335
species;presente;0.375;0.95;0.075;0.4666666666666666
species;presente;0.375;0.95;0.05;0.4583333333333333
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.25;0.95;0.05;0.4166666666666667
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.375;0.95;0.05;0.4583333333333333
species;presente;0.375;0.95;0.05;0.4583333333333333
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.25;0.95;0.05;0.4166666666666667
species;presente;0.075;0.625;0.075;0.2583333333333333
species;presente;0.1;0.625;0.175;0.3
species;presente;0.075;0.625;0.225;0.3083333333333333
species;presente;0.05;0.625;0.375;0.35000000000000003
species;presente;0.075;0.675;0.225;0.325
species;presente;0.1;0.675;0.225;0.3333333333333333
species;presente;0.125;0.7;0.325;0.3833333333333333
species;presente;0.075;0.65;0.25;0.325
species;presente;0;0.625;0.125;0.25
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.475;0.05;0.17500000000000002
species;presente;0;0.4;0.05;0.15
species;presente;0;0.325;0.025;0.11666666666666668
species;presente;0.025;0.375;0.025;0.1416666666666667
species;presente;0.025;0.45;0.025;0.16666666666666666
species;presente;0.025;0.525;0.025;0.19166666666666668
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.65;0.05;0.2416666666666667
species;presente;0.025;0.8;0.05;0.2916666666666667
species;presente;0.075;0.85;0.05;0.325
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.125;0.95;0.05;0.375
species;presente;0.1;0.95;0.05;0.3666666666666667
species;presente;0.1;0.925;0.05;0.3583333333333334
species;presente;0.075;0.9;0.05;0.3416666666666666
species;presente;0.125;0.95;0.05;0.375
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.25;0.95;0.05;0.4166666666666667
species;presente;0.25;0.95;0.05;0.4166666666666667
species;presente;0.3;0.95;0.075;0.44166666666666665
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.375;0.95;0.05;0.4583333333333333
species;presente;0.35;0.95;0.05;0.44999999999999996
species;presente;0.075;0.625;0.075;0.2583333333333333
species;presente;0.075;0.625;0.175;0.2916666666666667
species;presente;0.075;0.625;0.2;0.3
species;presente;0.075;0.675;0.35;0.3666666666666667
species;presente;0.075;0.725;0.225;0.3416666666666666
species;presente;0.1;0.7;0.225;0.3416666666666666
species;presente;0.1;0.675;0.275;0.35000000000000003
species;presente;0.075;0.65;0.15;0.2916666666666667
species;presente;0;0.625;0.125;0.25
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.475;0.05;0.17500000000000002
species;presente;0;0.4;0.05;0.15
species;presente;0;0.35;0.025;0.125
species;presente;0.025;0.425;0.025;0.15833333333333335
species;presente;0.025;0.425;0.025;0.15833333333333335
species;presente;0.025;0.45;0.025;0.16666666666666666
species;presente;0.025;0.55;0.025;0.20000000000000004
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.75;0.05;0.275
species;presente;0.025;0.8;0.05;0.2916666666666667
species;presente;0.075;0.875;0.05;0.3333333333333333
species;presente;0.075;0.9;0.05;0.3416666666666666
species;presente;0.1;0.925;0.05;0.3583333333333334
species;presente;0.1;0.9;0.05;0.35000000000000003
species;presente;0.1;0.9;0.05;0.35000000000000003
species;presente;0.05;0.9;0.05;0.3333333333333333
species;presente;0.05;0.9;0.05;0.3333333333333333
species;presente;0.05;0.875;0.05;0.325
species;presente;0.05;0.9;0.05;0.3333333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.25;0.95;0.05;0.4166666666666667
species;presente;0.3;0.95;0.05;0.43333333333333335
species;presente;0.325;0.95;0.05;0.44166666666666665
species;presente;0.125;0.625;0.075;0.27499999999999997
species;presente;0.1;0.65;0.15;0.3
species;presente;0.075;0.65;0.2;0.30833333333333335
species;presente;0.075;0.7;0.2;0.32499999999999996
species;presente;0.1;0.725;0.25;0.35833333333333334
species;presente;0.1;0.725;0.225;0.35000000000000003
species;presente;0.075;0.65;0.2;0.30833333333333335
species;presente;0.05;0.625;0.125;0.26666666666666666
species;presente;0;0.625;0.125;0.25
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.475;0.05;0.17500000000000002
species;presente;0;0.45;0.025;0.15833333333333335
species;presente;0.025;0.4;0.025;0.15000000000000002
species;presente;0.025;0.425;0.025;0.15833333333333335
species;presente;0.025;0.45;0.025;0.16666666666666666
species;presente;0.025;0.525;0.025;0.19166666666666668
species;presente;0.025;0.55;0.025;0.20000000000000004
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.625;0.05;0.23333333333333336
species;presente;0.025;0.675;0.05;0.25000000000000006
species;presente;0.025;0.825;0.05;0.3
species;presente;0.025;0.825;0.05;0.3
species;presente;0.025;0.825;0.05;0.3
species;presente;0.075;0.9;0.05;0.3416666666666666
species;presente;0.1;0.9;0.05;0.35000000000000003
species;presente;0.075;0.9;0.05;0.3416666666666666
species;presente;0.125;0.95;0.05;0.375
species;presente;0.125;0.95;0.05;0.375
species;presente;0.125;0.95;0.05;0.375
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.25;0.95;0.05;0.4166666666666667
species;presente;0.125;0.65;0.125;0.3
species;presente;0.125;0.65;0.2;0.325
species;presente;0.1;0.7;0.2;0.3333333333333333
species;presente;0.1;0.725;0.3;0.375
species;presente;0.125;0.725;0.25;0.3666666666666667
species;presente;0.075;0.65;0.15;0.2916666666666667
species;presente;0;0.625;0.125;0.25
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.55;0.125;0.225
species;presente;0;0.475;0.05;0.17500000000000002
species;presente;0;0.425;0.025;0.15
species;presente;0.025;0.425;0.05;0.16666666666666666
species;presente;0.025;0.475;0.05;0.18333333333333335
species;presente;0.025;0.475;0.05;0.18333333333333335
species;presente;0.025;0.5;0.05;0.19166666666666668
species;presente;0.025;0.55;0.025;0.20000000000000004
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.6;0.05;0.225
species;presente;0.025;0.625;0.05;0.23333333333333336
species;presente;0.025;0.675;0.05;0.25000000000000006
species;presente;0.025;0.725;0.05;0.26666666666666666
species;presente;0.025;0.8;0.05;0.2916666666666667
species;presente;0.025;0.9;0.05;0.325
species;presente;0.05;0.925;0.05;0.34166666666666673
species;presente;0.125;0.95;0.05;0.375
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.125;0.95;0.05;0.375
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.2;0.925;0.05;0.39166666666666666
species;presente;0.225;0.925;0.05;0.4000000000000001
species;presente;0.2;0.925;0.05;0.39166666666666666
species;presente;0.1;0.65;0.125;0.2916666666666667
species;presente;0.1;0.65;0.175;0.30833333333333335
species;presente;0.1;0.7;0.2;0.3333333333333333
species;presente;0.125;0.7;0.2;0.3416666666666666
species;presente;0.125;0.7;0.225;0.35000000000000003
species;presente;0.1;0.725;0.325;0.3833333333333333
species;presente;0.1;0.725;0.225;0.35000000000000003
species;presente;0.075;0.675;0.125;0.2916666666666667
species;presente;0.025;0.625;0.125;0.25833333333333336
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.55;0.125;0.225
species;presente;0;0.45;0.05;0.16666666666666666
species;presente;0;0.425;0.025;0.15
species;presente;0.025;0.45;0.05;0.17500000000000002
species;presente;0.025;0.475;0.05;0.18333333333333335
species;presente;0.025;0.475;0.05;0.18333333333333335
species;presente;0.025;0.5;0.025;0.18333333333333335
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.625;0.05;0.23333333333333336
species;presente;0.025;0.65;0.05;0.2416666666666667
species;presente;0.025;0.675;0.05;0.25000000000000006
species;presente;0.025;0.75;0.05;0.275
species;presente;0.025;0.775;0.05;0.2833333333333334
species;presente;0.025;0.775;0.05;0.2833333333333334
species;presente;0.025;0.9;0.05;0.325
species;presente;0.05;0.9;0.05;0.3333333333333333
species;presente;0.125;0.95;0.05;0.375
species;presente;0.125;0.95;0.05;0.375
species;presente;0.125;0.95;0.05;0.375
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.925;0.05;0.39166666666666666
species;presente;0.15;0.875;0.05;0.35833333333333334
species;presente;0.175;0.85;0.05;0.35833333333333334
species;presente;0.1;0.7;0.175;0.32499999999999996
species;presente;0.1;0.725;0.2;0.3416666666666666
species;presente;0.1;0.725;0.2;0.3416666666666666
species;presente;0.125;0.7;0.175;0.3333333333333333
species;presente;0.1;0.725;0.275;0.3666666666666667
species;presente;0.1;0.725;0.225;0.35000000000000003
species;presente;0.1;0.675;0.15;0.30833333333333335
species;presente;0.025;0.625;0.125;0.25833333333333336
species;presente;0;0.625;0.15;0.25833333333333336
species;presente;0;0.6;0.125;0.24166666666666667
species;presente;0;0.45;0.05;0.16666666666666666
species;presente;0;0.425;0.025;0.15
species;presente;0.025;0.45;0.05;0.17500000000000002
species;presente;0.025;0.5;0.05;0.19166666666666668
species;presente;0.025;0.525;0.05;0.20000000000000004
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.625;0.05;0.23333333333333336
species;presente;0.025;0.7;0.05;0.25833333333333336
species;presente;0.025;0.675;0.05;0.25000000000000006
species;presente;0.025;0.725;0.05;0.26666666666666666
species;presente;0.025;0.775;0.05;0.2833333333333334
species;presente;0.025;0.775;0.05;0.2833333333333334
species;presente;0.025;0.8;0.05;0.2916666666666667
species;presente;0.075;0.925;0.05;0.35000000000000003
species;presente;0.125;0.925;0.05;0.3666666666666667
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.9;0.05;0.38333333333333336
species;presente;0.15;0.875;0.05;0.35833333333333334
species;presente;0.15;0.75;0.05;0.3166666666666667
species;presente;0.175;0.725;0.05;0.31666666666666665
species;presente;0.1;0.775;0.275;0.3833333333333333
species;presente;0.1;0.75;0.25;0.3666666666666667
species;presente;0.1;0.775;0.225;0.3666666666666667
species;presente;0.125;0.725;0.2;0.35000000000000003
species;presente;0.125;0.725;0.275;0.375
species;presente;0.125;0.725;0.275;0.375
species;presente;0.075;0.675;0.15;0.3
species;presente;0.025;0.65;0.125;0.26666666666666666
species;presente;0;0.625;0.175;0.26666666666666666
species;presente;0;0.6;0.1;0.2333333333333333
species;presente;0;0.525;0.05;0.19166666666666668
species;presente;0;0.45;0.025;0.15833333333333335
species;presente;0.025;0.5;0.05;0.19166666666666668
species;presente;0.025;0.5;0.05;0.19166666666666668
species;presente;0.025;0.525;0.05;0.20000000000000004
species;presente;0.025;0.55;0.025;0.20000000000000004
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.6;0.05;0.225
species;presente;0.025;0.625;0.05;0.23333333333333336
species;presente;0.025;0.65;0.05;0.2416666666666667
species;presente;0.025;0.65;0.05;0.2416666666666667
species;presente;0.025;0.7;0.05;0.25833333333333336
species;presente;0.025;0.7;0.05;0.25833333333333336
species;presente;0.025;0.8;0.05;0.2916666666666667
species;presente;0.025;0.875;0.05;0.3166666666666667
species;presente;0.15;0.925;0.05;0.375
species;presente;0.15;0.925;0.05;0.375
species;presente;0.2;0.95;0.075;0.40833333333333327
species;presente;0.2;0.95;0.075;0.40833333333333327
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.175;0.875;0.05;0.3666666666666667
species;presente;0.175;0.8;0.05;0.34166666666666673
species;presente;0.175;0.725;0.05;0.31666666666666665
species;presente;0.175;0.675;0.05;0.30000000000000004
species;presente;0.1;0.875;0.25;0.4083333333333334
species;presente;0.1;0.85;0.275;0.4083333333333334
species;presente;0.1;0.8;0.3;0.39999999999999997
species;presente;0.125;0.8;0.3;0.4083333333333334
species;presente;0.15;0.775;0.25;0.39166666666666666
species;presente;0.1;0.775;0.325;0.39999999999999997
species;presente;0.125;0.725;0.3;0.3833333333333333
species;presente;0.1;0.725;0.15;0.325
species;presente;0.05;0.65;0.225;0.30833333333333335
species;presente;0;0.625;0.225;0.2833333333333333
species;presente;0;0.65;0.125;0.25833333333333336
species;presente;0;0.625;0.05;0.225
species;presente;0;0.525;0.05;0.19166666666666668
species;presente;0.025;0.475;0.05;0.18333333333333335
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.525;0.025;0.19166666666666668
species;presente;0.025;0.55;0.025;0.20000000000000004
species;presente;0.025;0.65;0.05;0.2416666666666667
species;presente;0.025;0.725;0.05;0.26666666666666666
species;presente;0.025;0.775;0.05;0.2833333333333334
species;presente;0.025;0.75;0.05;0.275
species;presente;0.025;0.825;0.05;0.3
species;presente;0.1;0.875;0.05;0.3416666666666666
species;presente;0.15;0.9;0.05;0.3666666666666667
species;presente;0.15;0.9;0.05;0.3666666666666667
species;presente;0.175;0.925;0.05;0.38333333333333336
species;presente;0.225;0.95;0.05;0.4083333333333334
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.125;0.95;0.05;0.375
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.15;0.925;0.05;0.375
species;presente;0.1;0.875;0.25;0.4083333333333334
species;presente;0.1;0.875;0.325;0.43333333333333335
species;presente;0.1;0.875;0.4;0.4583333333333333
species;presente;0.125;0.875;0.475;0.4916666666666667
species;presente;0.125;0.875;0.5;0.5
species;presente;0.1;0.825;0.35;0.425
species;presente;0.1;0.775;0.275;0.3833333333333333
species;presente;0.1;0.75;0.15;0.3333333333333333
species;presente;0.075;0.725;0.225;0.3416666666666666
species;presente;0;0.7;0.35;0.3499999999999999
species;presente;0;0.65;0.125;0.25833333333333336
species;presente;0;0.6;0.05;0.21666666666666667
species;presente;0;0.5;0.025;0.17500000000000002
species;presente;0;0.525;0.05;0.19166666666666668
species;presente;0.025;0.5;0.05;0.19166666666666668
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.525;0.025;0.19166666666666668
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.55;0.025;0.20000000000000004
species;presente;0.025;0.625;0.05;0.23333333333333336
species;presente;0.025;0.725;0.05;0.26666666666666666
species;presente;0.025;0.775;0.05;0.2833333333333334
species;presente;0.05;0.825;0.05;0.30833333333333335
species;presente;0.125;0.875;0.05;0.35000000000000003
species;presente;0.125;0.875;0.05;0.35000000000000003
species;presente;0.125;0.875;0.05;0.35000000000000003
species;presente;0.125;0.825;0.05;0.3333333333333333
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.125;0.925;0.05;0.3666666666666667
species;presente;0.125;0.95;0.05;0.375
species;presente;0.125;0.95;0.05;0.375
species;presente;0.15;0.95;0.05;0.3833333333333333
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.075;0.925;0.3;0.43333333333333335
species;presente;0.125;0.9;0.55;0.525
species;presente;0.1;0.9;0.475;0.4916666666666667
species;presente;0.1;0.8;0.275;0.39166666666666666
species;presente;0.1;0.775;0.175;0.35000000000000003
species;presente;0.075;0.775;0.25;0.3666666666666667
species;presente;0.025;0.725;0.4;0.3833333333333333
species;presente;0;0.65;0.125;0.25833333333333336
species;presente;0;0.625;0.05;0.225
species;presente;0;0.575;0.025;0.19999999999999998
species;presente;0;0.5;0.025;0.17500000000000002
species;presente;0;0.5;0.025;0.17500000000000002
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.6;0.05;0.225
species;presente;0.05;0.75;0.05;0.2833333333333334
species;presente;0.075;0.75;0.05;0.2916666666666667
species;presente;0.075;0.8;0.05;0.30833333333333335
species;presente;0.125;0.825;0.05;0.3333333333333333
species;presente;0.125;0.825;0.05;0.3333333333333333
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.125;0.825;0.05;0.3333333333333333
species;presente;0.125;0.825;0.05;0.3333333333333333
species;presente;0.1;0.85;0.05;0.3333333333333333
species;presente;0.125;0.925;0.05;0.3666666666666667
species;presente;0.175;0.925;0.05;0.38333333333333336
species;presente;0.15;0.925;0.05;0.375
species;presente;0.15;0.925;0.05;0.375
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.175;0.95;0.05;0.39166666666666666
species;presente;0.2;0.95;0.05;0.39999999999999997
species;presente;0.1;0.925;0.55;0.525
species;presente;0.125;0.925;0.55;0.5333333333333333
species;presente;0.15;0.925;0.55;0.5416666666666666
species;presente;0.125;0.9;0.55;0.525
species;presente;0.1;0.9;0.55;0.5166666666666667
species;presente;0.125;0.875;0.3;0.43333333333333335
species;presente;0.1;0.85;0.225;0.39166666666666666
species;presente;0.075;0.775;0.275;0.375
species;presente;0;0.7;0.2;0.3
species;presente;0;0.65;0.075;0.24166666666666667
species;presente;0;0.625;0.05;0.225
species;presente;0;0.575;0.025;0.19999999999999998
species;presente;0;0.55;0.025;0.19166666666666668
species;presente;0;0.575;0.025;0.19999999999999998
species;presente;0;0.5;0.025;0.17500000000000002
species;presente;0;0.425;0.025;0.15
species;presente;0.025;0.475;0.05;0.18333333333333335
species;presente;0.025;0.575;0.05;0.21666666666666667
species;presente;0.025;0.625;0.05;0.23333333333333336
species;presente;0.025;0.7;0.05;0.25833333333333336
species;presente;0.075;0.725;0.05;0.2833333333333333
species;presente;0.075;0.8;0.05;0.30833333333333335
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.1;0.825;0.05;0.325
species;presente;0.125;0.825;0.05;0.3333333333333333
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.15;0.85;0.05;0.35000000000000003
species;presente;0.15;0.85;0.05;0.35000000000000003
species;presente;0.125;0.825;0.05;0.3333333333333333
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.125;0.85;0.05;0.3416666666666666
species;presente;0.175;0.925;0.05;0.38333333333333336
species;presente;0.2;0.925;0.05;0.39166666666666666
species;presente;0.1;0.95;0.55;0.5333333333333333
species;presente;0.1;0.95;0.55;0.5333333333333333
species;presente;0.15;0.95;0.55;0.5499999999999999
species;presente;0.15;0.95;0.55;0.5499999999999999
species;presente;0.15;0.95;0.55;0.5499999999999999
species;presente;0.125;0.925;0.55;0.5333333333333333
species;presente;0.1;0.9;0.525;0.5083333333333333
species;presente;0.1;0.875;0.325;0.43333333333333335
species;presente;0.1;0.825;0.175;0.36666666666666664
species;presente;0.075;0.775;0.225;0.35833333333333334
species;presente;0.025;0.75;0.3;0.35833333333333334
species;presente;0;0.65;0.075;0.24166666666666667
species;presente;0;0.625;0.05;0.225
species;presente;0;0.625;0.05;0.225
species;presente;0;0.6;0.025;0.20833333333333334
species;presente;0;0.6;0.05;0.21666666666666667
species;presente;0;0.575;0.05;0.20833333333333334
species;presente;0;0.45;0.025;0.15833333333333335
species;presente;0;0.475;0.025;0.16666666666666666
species;presente;0.025;0.55;0.05;0.20833333333333337
species;presente;0.025;0.6;0.05;0.225
species;presente;0.025;0.7;0.05;0.25833333333333336
species;presente;0.025;0.7;0.05;0.25833333333333336
species;presente;0.025;0.7;0.05;0.25833333333333336
species;presente;0.025;0.8;0.05;0.2916666666666667
species;presente;0.05;0.85;0.05;0.3166666666666667
species;presente;0.075;0.85;0.05;0.325
species;presente;0.075;0.775;0.05;0.3
species;presente;0.075;0.775;0.05;0.3
species;presente;0.1;0.8;0.05;0.3166666666666667
species;presente;0.1;0.825;0.05;0.325
species;presente;0.075;0.775;0.05;0.3
species;presente;0.025;0.725;0.05;0.26666666666666666
species;presente;0.05;0.725;0.05;0.275
species;presente;0.075;0.75;0.05;0.2916666666666667
species;presente;0.15;0.8;0.05;0.3333333333333333
species;presente;0.175;0.925;0.05;0.38333333333333336
species;presente;0.125;0.95;0.55;0.5416666666666666
species;presente;0.1;0.95;0.55;0.5333333333333333
species;presente;0.1;0.95;0.55;0.5333333333333333
species;presente;0.15;0.95;0.55;0.5499999999999999
species;presente;0.15;0.95;0.55;0.5499999999999999
species;presente;0.15;0.95;0.55;0.5499999999999999
species;presente;0.125;0.95;0.55;0.5416666666666666
species;presente;0.1;0.925;0.55;0.525
species;presente;0.1;0.9;0.375;0.4583333333333333
