species,decimalLongitude,decimalLatitude
Leporinus.friderici,-69.984,-4.171
Leporinus.friderici,-69.958,-4.193
Leporinus.friderici,-69.954,-4.193
Leporinus.friderici,-69.953,-4.193
Leporinus.friderici,-69.957,-4.194
Leporinus.friderici,-69.952,-4.2
Leporinus.friderici,-69.95,-4.216
Leporinus.friderici,-69.948,-4.218
Leporinus.friderici,-69.947,-4.225
Leporinus.friderici,-71.858,-3.324
Leporinus.friderici,-71.86,-3.324
Leporinus.friderici,-72.67,-3.52
Leporinus.friderici,-71.858,-3.324
Leporinus.friderici,-72.273,-3.252
Leporinus.friderici,-71.995,-3.321
Leporinus.friderici,-72.667,-3.517
Leporinus.friderici,-69.938,-4.253
Leporinus.friderici,-69.941,-4.215
Leporinus.friderici,-69.955,-4.159
Leporinus.friderici,-69.974,-4.196
Leporinus.friderici,-73.452,-4.082
Leporinus.friderici,-73.38,-3.827
Leporinus.friderici,-73.387,-3.842
Leporinus.friderici,-73.305,-3.749
Leporinus.friderici,-73.413,-3.505
Leporinus.friderici,-73.201,-4.346
Leporinus.friderici,-73.333,-3.767
Leporinus.friderici,-73.456,-3.772
Leporinus.friderici,-73.2,-3.85
Leporinus.friderici,-73.247,-3.748
Leporinus.friderici,-73.662,-3.912
Leporinus.friderici,-73.18,-3.82
Leporinus.friderici,-73.29,-3.729
Leporinus.friderici,-73.157,-3.831
Leporinus.friderici,-73.4,-3.8
Leporinus.friderici,-73.45,-4.05
Leporinus.friderici,-73.183,-3.817
Leporinus.friderici,-73.291,-3.757
Leporinus.friderici,-73.343,-3.782
Leporinus.friderici,-73.389,-3.841
Leporinus.friderici,-73.347,-3.786
Leporinus.friderici,-54.72,-2.405
Leporinus.friderici,-54.74,-2.414
Leporinus.friderici,-55.46,-4.594
Leporinus.friderici,-54.74,-2.414
Leporinus.friderici,-54.72,-2.405
Leporinus.friderici,-54.717,-2.409
Leporinus.friderici,-56.264,-4.561
Leporinus.friderici,-55.39,-3.742
Leporinus.friderici,-55.128,-2.309
Leporinus.friderici,-55.227,-4.498
Leporinus.friderici,-55.207,-4.543
Leporinus.friderici,-54.91,-4.096
Leporinus.friderici,-55.944,-4.574
Leporinus.friderici,-55.984,-4.276
Leporinus.friderici,-55.332,-3.606
Leporinus.friderici,-55.945,-4.279
Leporinus.friderici,-55.329,-3.61
Leporinus.friderici,-56.25,-4.5
Leporinus.friderici,-54.733,-2.417
Leporinus.friderici,-56.25,-4.517
Leporinus.friderici,-56.283,-4.533
Leporinus.friderici,-56.283,-4.5
Leporinus.friderici,-55.167,-4.2
Leporinus.friderici,-55.983,-4.283
Leporinus.friderici,-55.617,-4.083
Leporinus.friderici,-56.283,-4.567
Leporinus.friderici,-55.089,-3.883
Leporinus.friderici,-56.25,-4.45
Leporinus.friderici,-55.833,-4.2
Leporinus.friderici,-54.722,-2.446
Leporinus.friderici,-55.983,-4.267
Leporinus.friderici,-55.983,-4.267
Leporinus.friderici,-56.062,-3.574
Leporinus.friderici,-56.09,-2.496
Leporinus.friderici,-56.051,-4.322
Leporinus.friderici,-56.054,-4.385
Leporinus.friderici,-56.078,-4.318
Leporinus.friderici,-56.007,-4.425
Leporinus.friderici,-56.012,-4.399
Leporinus.friderici,-55.959,-4.34
Leporinus.friderici,-55.46,-4.594
Leporinus.friderici,-55.425,-4.173
Leporinus.friderici,-55.003,-4.12
Leporinus.friderici,-54.876,-3.942
Leporinus.friderici,-55.167,-4.2
Leporinus.friderici,-55.833,-4.2
Leporinus.friderici,-56.25,-4.517
Leporinus.friderici,-56.283,-4.567
Leporinus.friderici,-56.283,-4.5
Leporinus.friderici,-56.25,-4.5
Leporinus.friderici,-54.733,-2.417
Leporinus.friderici,-55.617,-4.083
Leporinus.friderici,-56.09,-2.496
Leporinus.friderici,-56.051,-4.322
Leporinus.friderici,-56.078,-4.318
Leporinus.friderici,-55.959,-4.34
Leporinus.friderici,-56.012,-4.399
Leporinus.friderici,-56.054,-4.385
Leporinus.friderici,-55.833,-4.2
Leporinus.friderici,-56.007,-4.425
Leporinus.friderici,-54.733,-2.417
Leporinus.friderici,-56.25,-4.5
Leporinus.friderici,-56.283,-4.567
Leporinus.friderici,-56.25,-4.45
Leporinus.friderici,-55.167,-4.2
Leporinus.friderici,-56.283,-4.533
Leporinus.friderici,-56.25,-4.517
Leporinus.friderici,-55.617,-4.083
Leporinus.friderici,-56.283,-4.5
Leporinus.friderici,-55.983,-4.283
Leporinus.friderici,-57.384,-6.303
Leporinus.friderici,-56.944,-4.939
Leporinus.friderici,-56.912,-6.748
Leporinus.friderici,-57.753,-6.222
Leporinus.friderici,-57.091,-6.091
Leporinus.friderici,-57.741,-6.215
Leporinus.friderici,-57.673,-6.137
Leporinus.friderici,-57.575,-6.116
Leporinus.friderici,-57.05,-5.827
Leporinus.friderici,-57.49,-5.828
Leporinus.friderici,-57.49,-5.763
Leporinus.friderici,-57.419,-5.793
Leporinus.friderici,-57.369,-5.743
Leporinus.friderici,-57.289,-5.763
Leporinus.friderici,-56.961,-5.322
Leporinus.friderici,-56.923,-5.231
Leporinus.friderici,-56.813,-5.059
Leporinus.friderici,-56.622,-4.744
Leporinus.friderici,-56.61,-4.672
Leporinus.friderici,-58.067,-6.433
Leporinus.friderici,-56.75,-4.917
Leporinus.friderici,-56.55,-4.667
Leporinus.friderici,-57.384,-6.303
Leporinus.friderici,-56.601,-4.672
Leporinus.friderici,-56.544,-5.721
Leporinus.friderici,-56.492,-5.726
Leporinus.friderici,-56.813,-5.59
Leporinus.friderici,-57.5,-5.827
Leporinus.friderici,-57.402,-5.793
Leporinus.friderici,-57.91,-6.91
Leporinus.friderici,-56.4,-5.713
Leporinus.friderici,-56.813,-5.589
Leporinus.friderici,-56.67,-4.841
Leporinus.friderici,-57.06,-5.37
Leporinus.friderici,-57.05,-5.92
Leporinus.friderici,-56.7,-4.72
Leporinus.friderici,-57.16,-6.16
Leporinus.friderici,-56.93,-5.14
Leporinus.friderici,-58.3,-6.5
Leporinus.friderici,-56.98,-5.355
Leporinus.friderici,-57.55,-5.875
Leporinus.friderici,-57.389,-5.834
Leporinus.friderici,-56.944,-4.939
Leporinus.friderici,-56.55,-4.667
Leporinus.friderici,-56.75,-4.917
Leporinus.friderici,-56.67,-4.841
Leporinus.friderici,-58.3,-6.5
Leporinus.friderici,-57.16,-6.16
Leporinus.friderici,-57.389,-5.834
Leporinus.friderici,-57.06,-5.37
Leporinus.friderici,-57.55,-5.875
Leporinus.friderici,-56.93,-5.14
Leporinus.friderici,-56.7,-4.72
Leporinus.friderici,-57.05,-5.92
Leporinus.friderici,-56.98,-5.355
Leporinus.friderici,-56.55,-4.667
Leporinus.friderici,-56.75,-4.917
Leporinus.friderici,-58.214,-9.822
Leporinus.friderici,-58.278,-9.839
Leporinus.friderici,-58.555,-8.949
Leporinus.friderici,-58.424,-8.528
Leporinus.friderici,-58.5,-10.35
Leporinus.friderici,-58.566,-9.902
Leporinus.friderici,-58.566,-9.902
Leporinus.friderici,-58.278,-9.839
Leporinus.friderici,-58.214,-9.822
Leporinus.friderici,-57.993,-12.187
Leporinus.friderici,-58.151,-12.134
Leporinus.friderici,-58.927,-12.85
Leporinus.friderici,-58.918,-12.911
Leporinus.friderici,-58.917,-12.906
Leporinus.friderici,-58.916,-12.897
Leporinus.friderici,-58.918,-12.896
Leporinus.friderici,-58.928,-12.846
Leporinus.friderici,-58.927,-12.851
Leporinus.friderici,-58.926,-12.849
Leporinus.friderici,-58.333,-10.433
Leporinus.friderici,-58.359,-10.762
Leporinus.friderici,-58.385,-12.768
Leporinus.friderici,-58.917,-12.917
Leporinus.friderici,-58.92,-12.894
Leporinus.friderici,-58.94,-12.793
Leporinus.friderici,-58.764,-11.358
Leporinus.friderici,-58.771,-11.37
Leporinus.friderici,-58.708,-11.301
Leporinus.friderici,-58.764,-11.358
Leporinus.friderici,-58.771,-11.37
Leporinus.friderici,-58.708,-11.301
Leporinus.friderici,-58.596,-11.255
Leporinus.friderici,-58.573,-11.283
Leporinus.friderici,-58.601,-11.342
Leporinus.friderici,-58.378,-11.346
Leporinus.friderici,-58.875,-11.26
Leporinus.friderici,-57.993,-12.187
Leporinus.friderici,-58.764,-11.358
Leporinus.friderici,-58.771,-11.37
Leporinus.friderici,-58.708,-11.301
Leporinus.friderici,-58.596,-11.255
Leporinus.friderici,-58.573,-11.283
Leporinus.friderici,-58.601,-11.342
Leporinus.friderici,-58.378,-11.346
Leporinus.friderici,-58.875,-11.26
Leporinus.friderici,-58.94,-12.793
Leporinus.friderici,-58.333,-10.433
Leporinus.friderici,-58.385,-12.768
Leporinus.friderici,-58.917,-12.917
Leporinus.friderici,-58.359,-10.762
Leporinus.friderici,-58.92,-12.894
Leporinus.friderici,-55.878,-5.453
Leporinus.friderici,-56.054,-5.721
Leporinus.friderici,-56.049,-5.726
Leporinus.friderici,-56.442,-7.569
Leporinus.friderici,-56.04,-5.713
Leporinus.friderici,-55.441,-7.064
Leporinus.friderici,-55.277,-7.731
Leporinus.friderici,-55.358,-8.184
Leporinus.friderici,-55.18,-7.863
Leporinus.friderici,-55.929,-6.92
Leporinus.friderici,-55.346,-8.306
Leporinus.friderici,-55.733,-7.825
Leporinus.friderici,-55.277,-7.731
Leporinus.friderici,-55.434,-7.077
Leporinus.friderici,-55.733,-7.825
Leporinus.friderici,-55.271,-8.181
Leporinus.friderici,-55.18,-7.863
Leporinus.friderici,-55.392,-8.396
Leporinus.friderici,-55.441,-7.064
Leporinus.friderici,-55.358,-8.184
Leporinus.friderici,-56.99,-9.235
Leporinus.friderici,-55.914,-12.995
Leporinus.friderici,-55.907,-13.043
Leporinus.friderici,-55.923,-12.976
Leporinus.friderici,-55.907,-13.017
Leporinus.friderici,-57.124,-9.402
Leporinus.friderici,-56.794,-9.308
Leporinus.friderici,-56.491,-9.449
Leporinus.friderici,-56.775,-9.396
Leporinus.friderici,-56.777,-9.389
Leporinus.friderici,-56.33,-9.529
Leporinus.friderici,-56.712,-9.514
Leporinus.friderici,-56.712,-9.375
Leporinus.friderici,-56.494,-9.448
Leporinus.friderici,-56.647,-9.608
Leporinus.friderici,-56.315,-9.549
Leporinus.friderici,-56.689,-8.756
Leporinus.friderici,-56.342,-8.288
Leporinus.friderici,-55.794,-9.546
Leporinus.friderici,-56.778,-9.344
Leporinus.friderici,-57.01,-9.117
Leporinus.friderici,-55.319,-11.062
Leporinus.friderici,-57.419,-8.858
Leporinus.friderici,-55.243,-11.073
Leporinus.friderici,-56.521,-9.449
Leporinus.friderici,-54.306,-10.386
Leporinus.friderici,-56.794,-9.308
Leporinus.friderici,-55.702,-11.662
Leporinus.friderici,-54.967,-10.233
Leporinus.friderici,-55.649,-11.581
Leporinus.friderici,-57.419,-8.847
Leporinus.friderici,-57.1,-9.2
Leporinus.friderici,-56.513,-9.452
Leporinus.friderici,-54.849,-10.287
Leporinus.friderici,-55.229,-10.853
Leporinus.friderici,-56.933,-9.933
Leporinus.friderici,-56.78,-9.312
Leporinus.friderici,-55.3,-11.103
Leporinus.friderici,-55.713,-11.672
Leporinus.friderici,-56.776,-9.34
Leporinus.friderici,-56.78,-9.317
Leporinus.friderici,-55.746,-11.706
Leporinus.friderici,-56.588,-9.399
Leporinus.friderici,-55.273,-11.057
Leporinus.friderici,-56.489,-9.459
Leporinus.friderici,-55.675,-11.913
Leporinus.friderici,-54.621,-14.459
Leporinus.friderici,-56.577,-9.398
Leporinus.friderici,-54.967,-10.221
Leporinus.friderici,-55.831,-9.453
Leporinus.friderici,-56.539,-9.418
Leporinus.friderici,-56.564,-9.401
Leporinus.friderici,-57.088,-9.332
Leporinus.friderici,-57.032,-9.105
Leporinus.friderici,-56.776,-9.331
Leporinus.friderici,-57.026,-9.222
Leporinus.friderici,-56.831,-9.246
Leporinus.friderici,-56.98,-10.352
Leporinus.friderici,-56.982,-10.352
Leporinus.friderici,-56.981,-10.352
Leporinus.friderici,-56.972,-10.362
Leporinus.friderici,-56.969,-10.361
Leporinus.friderici,-56.982,-10.35
Leporinus.friderici,-56.962,-10.361
Leporinus.friderici,-56.965,-10.361
Leporinus.friderici,-56.988,-10.358
Leporinus.friderici,-56.983,-10.333
Leporinus.friderici,-56.98,-10.332
Leporinus.friderici,-56.999,-10.359
Leporinus.friderici,-56.787,-9.316
Leporinus.friderici,-56.777,-9.346
Leporinus.friderici,-56.774,-9.391
Leporinus.friderici,-56.978,-10.321
Leporinus.friderici,-55.194,-10.864
Leporinus.friderici,-55.319,-11.293
Leporinus.friderici,-55.199,-10.834
Leporinus.friderici,-55.707,-10.604
Leporinus.friderici,-55.569,-10.119
Leporinus.friderici,-55.808,-10.238
Leporinus.friderici,-55.707,-10.582
Leporinus.friderici,-55.685,-9.95
Leporinus.friderici,-56.121,-9.894
Leporinus.friderici,-55.929,-10.208
Leporinus.friderici,-55.87,-10.243
Leporinus.friderici,-55.929,-10.208
Leporinus.friderici,-55.87,-10.243
Leporinus.friderici,-56.121,-9.894
Leporinus.friderici,-55.185,-10.834
Leporinus.friderici,-56.689,-8.706
Leporinus.friderici,-55.685,-9.95
Leporinus.friderici,-55.317,-11.293
Leporinus.friderici,-55.685,-9.95
Leporinus.friderici,-56.121,-9.894
Leporinus.friderici,-55.929,-10.208
Leporinus.friderici,-55.87,-10.243
Leporinus.friderici,-55.745,-11.707
Leporinus.friderici,-55.687,-11.607
Leporinus.friderici,-55.657,-11.584
Leporinus.friderici,-55.709,-11.727
Leporinus.friderici,-55.75,-11.706
Leporinus.friderici,-55.702,-11.662
Leporinus.friderici,-55.745,-11.708
Leporinus.friderici,-55.713,-11.672
Leporinus.friderici,-55.675,-11.913
Leporinus.friderici,-55.711,-11.681
Leporinus.friderici,-55.881,-11.95
Leporinus.friderici,-55.316,-11.104
Leporinus.friderici,-55.547,-11.439
Leporinus.friderici,-55.674,-11.662
Leporinus.friderici,-55.674,-11.912
Leporinus.friderici,-55.745,-11.706
Leporinus.friderici,-55.713,-11.671
Leporinus.friderici,-55.834,-9.465
Leporinus.friderici,-56.99,-9.235
Leporinus.friderici,-54.967,-10.233
Leporinus.friderici,-56.986,-10.326
Leporinus.friderici,-55.685,-9.95
Leporinus.friderici,-56.121,-9.894
Leporinus.friderici,-55.929,-10.208
Leporinus.friderici,-55.87,-10.243
Leporinus.friderici,-55.7,-11.662
Leporinus.friderici,-55.75,-11.708
Leporinus.friderici,-55.79,-9.546
Leporinus.friderici,-55.75,-11.707
Leporinus.friderici,-55.68,-11.913
Leporinus.friderici,-55.66,-11.584
Leporinus.friderici,-55.71,-11.727
Leporinus.friderici,-55.75,-11.706
Leporinus.friderici,-56.933,-9.933
Leporinus.friderici,-55.71,-11.681
Leporinus.friderici,-55.319,-11.062
Leporinus.friderici,-55.69,-11.607
Leporinus.friderici,-55.71,-11.672
Leporinus.friderici,-56.78,-9.317
Leporinus.friderici,-55.229,-10.853
Leporinus.friderici,-56.513,-9.452
Leporinus.friderici,-56.521,-9.449
Leporinus.friderici,-54.957,-9.62
Leporinus.friderici,-56.778,-9.344
Leporinus.friderici,-54.967,-10.233
Leporinus.friderici,-56.588,-9.399
Leporinus.friderici,-57.419,-8.858
Leporinus.friderici,-56.539,-9.418
Leporinus.friderici,-54.621,-14.459
Leporinus.friderici,-55.243,-11.073
Leporinus.friderici,-54.306,-10.386
Leporinus.friderici,-56.564,-9.401
Leporinus.friderici,-55.273,-11.057
Leporinus.friderici,-56.78,-9.312
Leporinus.friderici,-57.419,-8.847
Leporinus.friderici,-54.849,-10.287
Leporinus.friderici,-57.1,-9.2
Leporinus.friderici,-56.776,-9.34
Leporinus.friderici,-54.967,-10.221
Leporinus.friderici,-57.01,-9.117
Leporinus.friderici,-56.489,-9.459
Leporinus.friderici,-56.794,-9.308
Leporinus.friderici,-56.577,-9.398
Leporinus.friderici,-55.3,-11.103
Leporinus.friderici,-54.933,-10.065
Leporinus.friderici,-54.955,-10.074
Leporinus.friderici,-56.69,-13.851
Leporinus.friderici,-57.4,-11.533
Leporinus.friderici,-56.029,-14.219
Leporinus.friderici,-58.283,-10.45
Leporinus.friderici,-57.45,-11.283
Leporinus.friderici,-56.367,-14.333
Leporinus.friderici,-57.025,-11.719
Leporinus.friderici,-57.693,-11.159
Leporinus.friderici,-57.078,-13.376
Leporinus.friderici,-57.693,-11.159
Leporinus.friderici,-57.693,-11.159
Leporinus.friderici,-57.078,-13.376
Leporinus.friderici,-57.693,-11.159
Leporinus.friderici,-57.4,-11.533
Leporinus.friderici,-57.45,-11.283
Leporinus.friderici,-56.367,-14.333
Leporinus.friderici,-56.029,-14.219
Leporinus.friderici,-58.283,-10.45
Leporinus.friderici,-64.75,-3.4
Leporinus.friderici,-64.713,-3.34
Leporinus.friderici,-64.758,-3.408
Leporinus.friderici,-64.711,-3.354
Leporinus.friderici,-66.699,-5.131
Leporinus.friderici,-66.699,-5.132
Leporinus.friderici,-65.139,-4.178
Leporinus.friderici,-64.75,-3.4
Leporinus.friderici,-64.711,-3.354
Leporinus.friderici,-64.717,-3.367
Leporinus.friderici,-56.653,-1.429
Leporinus.friderici,-56.612,-1.464
Leporinus.friderici,-56.659,-1.429
Leporinus.friderici,-57.761,-2.543
Leporinus.friderici,-59.466,0.102
Leporinus.friderici,-74.302,-8.592
Leporinus.friderici,-74.511,-8.362
Leporinus.friderici,-74.515,-8.418
Leporinus.friderici,-74.595,-8.333
Leporinus.friderici,-74.654,-8.341
Leporinus.friderici,-74.592,-8.342
Leporinus.friderici,-74.577,-8.35
Leporinus.friderici,-74.569,-8.328
Leporinus.friderici,-74.652,-8.329
Leporinus.friderici,-74.937,-8.609
Leporinus.friderici,-74.964,-8.648
Leporinus.friderici,-74.937,-8.6
Leporinus.friderici,-74.632,-8.275
Leporinus.friderici,-74.3,-5.2
Leporinus.friderici,-74.503,-5.27
Leporinus.friderici,-74.6,-8.27
Leporinus.friderici,-74.932,-7.658
Leporinus.friderici,-74.354,-5.271
Leporinus.friderici,-74.339,-5.512
Leporinus.friderici,-74.567,-8.317
Leporinus.friderici,-74.6,-8.317
Leporinus.friderici,-74.971,-7.596
Leporinus.friderici,-74.567,-8.333
Leporinus.friderici,-74.567,-8.317
Leporinus.friderici,-74.6,-8.267
Leporinus.friderici,-74.631,-8.281
Leporinus.friderici,-75.201,-8.614
Leporinus.friderici,-74.961,-8.642
Leporinus.friderici,-74.528,-8.923
Leporinus.friderici,-74.555,-8.83
Leporinus.friderici,-74.91,-10.343
Leporinus.friderici,-74.643,-8.764
Leporinus.friderici,-74.949,-10.329
Leporinus.friderici,-74.895,-10.315
Leporinus.friderici,-74.686,-8.828
Leporinus.friderici,-74.893,-10.331
Leporinus.friderici,-74.911,-10.343
Leporinus.friderici,-74.934,-10.298
Leporinus.friderici,-73.204,-10.849
Leporinus.friderici,-73.029,-11.178
Leporinus.friderici,-72.98,-11.201
Leporinus.friderici,-73.1,-11.1
Leporinus.friderici,-73.341,-11.78
Leporinus.friderici,-52.175,-1.758
Leporinus.friderici,-52.013,-2.881
Leporinus.friderici,-52.254,-1.732
Leporinus.friderici,-52.216,-1.775
Leporinus.friderici,-51.711,-3.416
Leporinus.friderici,-52.01,-2.88
Leporinus.friderici,-52.238,-1.748
Leporinus.friderici,-52.63,-2.288
Leporinus.friderici,-52.059,-2.828
Leporinus.friderici,-52.027,-2.657
Leporinus.friderici,-51.656,-3.14
Leporinus.friderici,-51.628,-3.113
Leporinus.friderici,-51.797,-3.144
Leporinus.friderici,-51.767,-3.083
Leporinus.friderici,-51.946,-3.301
Leporinus.friderici,-51.798,-3.144
Leporinus.friderici,-51.755,-3.339
Leporinus.friderici,-51.635,-3.087
Leporinus.friderici,-51.74,-3.119
Leporinus.friderici,-51.889,-3.288
Leporinus.friderici,-51.936,-3.292
Leporinus.friderici,-51.752,-3.238
Leporinus.friderici,-51.773,-3.181
Leporinus.friderici,-52.003,-2.749
Leporinus.friderici,-51.748,-3.294
Leporinus.friderici,-51.731,-3.266
Leporinus.friderici,-51.798,-3.138
Leporinus.friderici,-51.73,-3.266
Leporinus.friderici,-51.789,-3.325
Leporinus.friderici,-51.752,-3.239
Leporinus.friderici,-51.7,-3.117
Leporinus.friderici,-52.012,-2.821
Leporinus.friderici,-52.267,-2.657
Leporinus.friderici,-52.167,-1.75
Leporinus.friderici,-52.587,-2.828
Leporinus.friderici,-52.117,-2.715
Leporinus.friderici,-51.733,-3.227
Leporinus.friderici,-51.634,-3.087
Leporinus.friderici,-51.727,-3.395
Leporinus.friderici,-51.7,-3.117
Leporinus.friderici,-52.217,-1.771
Leporinus.friderici,-52.117,-2.715
Leporinus.friderici,-51.634,-3.087
Leporinus.friderici,-51.727,-3.395
Leporinus.friderici,-52.239,-1.763
Leporinus.friderici,-51.733,-3.227
Leporinus.friderici,-51.7,-3.117
Leporinus.friderici,-52.254,-1.732
Leporinus.friderici,-51.838,-3.596
Leporinus.friderici,-52.319,-3.491
Leporinus.friderici,-52.203,-3.212
Leporinus.friderici,-52.21,-3.304
Leporinus.friderici,-52.319,-3.491
Leporinus.friderici,-52.336,-3.494
Leporinus.friderici,-51.838,-3.596
Leporinus.friderici,-52.359,-3.611
Leporinus.friderici,-52.357,-3.555
Leporinus.friderici,-51.767,-3.587
Leporinus.friderici,-51.842,-3.597
Leporinus.friderici,-51.821,-3.621
Leporinus.friderici,-52.206,-3.203
Leporinus.friderici,-52.206,-3.203
Leporinus.friderici,-52.266,-3.323
Leporinus.friderici,-51.878,-3.475
Leporinus.friderici,-52.663,-3.746
Leporinus.friderici,-51.743,-3.911
Leporinus.friderici,-52.111,-3.412
Leporinus.friderici,-51.878,-3.469
Leporinus.friderici,-51.952,-3.489
Leporinus.friderici,-52.543,-3.478
Leporinus.friderici,-52.383,-3.274
Leporinus.friderici,-52.111,-3.412
Leporinus.friderici,-51.944,-3.382
Leporinus.friderici,-51.74,-3.699
Leporinus.friderici,-52.328,-3.575
Leporinus.friderici,-51.897,-3.313
Leporinus.friderici,-52.204,-3.21
Leporinus.friderici,-52.533,-3.8
